"Fecha ","Hora","Parada","Numero de pasajeros ","Eventos especiales","Dia de la semana","Flujo de personas","Flujo de choferes","Eventos inesperados","Clima",""
"5/16/2024","20:30","Obrajes","20","0","Jueves","22","11","0","sol",""
"5/16/2024","20:45","Obrajes","6","0","Jueves","21","15","0","sol",""
"5/16/2024","21:00","Obrajes","0","0","Jueves","20","12","0","sol",""
"5/16/2024","21:15","Obrajes","0","0","Jueves","27","11","0","sol",""
"5/16/2024","21:30","Obrajes","8","0","Jueves","25","11","0","sol",""
"5/16/2024","21:45","Obrajes","10","0","Jueves","20","11","0","sol",""
"5/16/2024","22:00","Obrajes","18","0","Jueves","23","13","0","sol",""
"5/16/2024","22:15","Obrajes","20","0","Jueves","23","12","0","sol",""
"5/16/2024","22:30","Obrajes","15","0","Jueves","19","12","0","sol",""
"5/16/2024","22:45","Obrajes","6","0","Jueves","18","3","0","sol",""
"5/16/2024","23:00","Obrajes","4","0","Jueves","11","2","0","sol",""
"5/16/2024","23:15","Obrajes","1","0","Jueves","6","2","0","sol",""
"5/16/2024","23:30","Obrajes","1","0","Jueves","3","1","0","sol",""
"5/16/2024","23:45","Obrajes","0","0","Jueves","2","1","0","sol",""
"5/16/2024","0:00:00","Obrajes","0","0","Jueves","0","1","0","sol",""
"5/17/2024","6:00","Obrajes","2","0","Viernes","2","1","0","sol",""
"5/17/2024","6:15","Obrajes","2","0","Viernes","4","2","0","sol",""
"5/17/2024","6:30","Obrajes","0","0","Viernes","2","2","0","sol",""
"5/17/2024","6:45","Obrajes","0","0","Viernes","2","7","0","sol",""
"5/17/2024","7:00","Obrajes","0","0","Viernes","5","9","0","sol",""
"5/17/2024","7:15","Obrajes","0","0","Viernes","9","10","0","sol",""
"5/17/2024","7:30","Obrajes","2","0","Viernes","13","22","0","sol",""
"5/17/2024","7:45","Obrajes","2","0","Viernes","12","18","0","sol",""
"5/17/2024","8:00","Obrajes","4","0","Viernes","14","13","0","sol",""
"5/17/2024","8:15","Obrajes","0","0","Viernes","14","13","0","sol",""
"5/17/2024","8:30","Obrajes","0","0","Viernes","15","11","0","sol",""
"5/17/2024","8:45","Obrajes","5","0","Viernes","16","10","0","sol",""
"5/17/2024","9:00","Obrajes","9","0","Viernes","17","10","0","sol",""
"5/17/2024","9:15","Obrajes","17","0","Viernes","16","11","0","sol",""
"5/17/2024","9:30","Obrajes","22","0","Viernes","21","11","0","sol",""
"5/17/2024","9:45","Obrajes","10","0","Viernes","11","14","0","sol",""
"5/17/2024","10:00","Obrajes","6","0","Viernes","7","14","0","sol",""
"5/17/2024","10:15","Obrajes","0","0","Viernes","7","16","0","sol",""
"5/17/2024","10:30","Obrajes","0","0","Viernes","8","13","0","sol",""
"5/17/2024","10:45","Obrajes","0","0","Viernes","10","17","0","sol",""
"5/17/2024","11:00","Obrajes","4","0","Viernes","11","17","0","sol",""
"5/17/2024","11:15","Obrajes","9","0","Viernes","10","20","0","sol",""
"5/17/2024","11:30","Obrajes","3","0","Viernes","7","21","0","sol",""
"5/17/2024","11:45","Obrajes","0","0","Viernes","8","22","0","sol",""
"5/17/2024","12:00","Obrajes","0","0","Viernes","14","22","0","sol",""
"5/17/2024","12:15","Obrajes","0","0","Viernes","14","13","0","sol",""
"5/17/2024","12:30","Obrajes","5","0","Viernes","15","12","0","sol",""
"5/17/2024","12:45","Obrajes","10","0","Viernes","16","12","0","sol",""
"5/17/2024","13:00","Obrajes","0","0","Viernes","17","8","0","sol",""
"5/17/2024","13:15","Obrajes","0","0","Viernes","13","8","0","sol",""
"5/17/2024","13:30","Obrajes","7","0","Viernes","7","7","0","sol",""
"5/17/2024","13:45","Obrajes","7","0","Viernes","7","10","0","sol",""
"5/17/2024","14:00","Obrajes","0","0","Viernes","6","14","0","sol",""
"5/17/2024","14:15","Obrajes","0","0","Viernes","9","14","0","sol",""
"5/17/2024","14:30","Obrajes","2","0","Viernes","9","15","0","sol",""
"5/17/2024","14:45","Obrajes","14","0","Viernes","9","16","0","sol",""
"5/17/2024","15:00","Obrajes","3","0","Viernes","8","10","0","sol",""
"5/17/2024","15:15","Obrajes","0","0","Viernes","8","11","0","sol",""
"5/17/2024","15:30","Obrajes","0","0","Viernes","7","13","0","sol",""
"5/17/2024","15:45","Obrajes","0","0","Viernes","7","13","0","sol",""
"5/17/2024","16:00","Obrajes","0","0","Viernes","7","19","0","sol",""
"5/17/2024","16:15","Obrajes","0","0","Viernes","8","22","0","sol",""
"5/17/2024","16:30","Obrajes","7","0","Viernes","10","19","0","sol",""
"5/17/2024","16:45","Obrajes","6","0","Viernes","11","12","0","sol",""
"5/17/2024","17:00","Obrajes","3","0","Viernes","10","7","0","sol",""
"5/17/2024","17:15","Obrajes","3","0","Viernes","9","7","0","sol",""
"5/17/2024","17:30","Obrajes","5","0","Viernes","9","2","0","sol",""
"5/17/2024","17:45","Obrajes","5","0","Viernes","9","3","0","sol",""
"5/17/2024","18:00","Obrajes","7","0","Viernes","10","10","0","sol",""
"5/17/2024","18:15","Obrajes","11","0","Viernes","13","12","0","sol",""
"5/17/2024","18:30","Obrajes","23","0","Viernes","21","12","0","sol",""
"5/17/2024","18:45","Obrajes","9","0","Viernes","15","14","0","sol",""
"5/17/2024","19:00","Obrajes","3","0","Viernes","15","12","0","sol",""
"5/17/2024","19:15","Obrajes","0","0","Viernes","18","15","0","sol",""
"5/17/2024","19:30","Obrajes","0","0","Viernes","15","6","0","sol",""
"5/17/2024","19:45","Obrajes","24","0","Viernes","25","6","0","sol",""
"5/17/2024","20:00","Obrajes","29","0","Viernes","34","8","0","sol",""
"5/17/2024","20:15","Obrajes","8","0","Viernes","20","8","0","sol",""
"5/17/2024","20:30","Obrajes","11","0","Viernes","22","9","0","sol",""
"5/17/2024","20:45","Obrajes","0","0","Viernes","21","20","0","sol",""
"5/17/2024","21:00","Obrajes","0","0","Viernes","25","19","0","sol",""
"5/17/2024","21:15","Obrajes","6","0","Viernes","27","14","0","sol",""
"5/17/2024","21:30","Obrajes","6","0","Viernes","30","9","0","sol",""
"5/17/2024","21:45","Obrajes","13","0","Viernes","31","5","0","sol",""
"5/17/2024","22:00","Obrajes","17","0","Viernes","32","5","0","sol",""
"5/17/2024","22:15","Obrajes","14","0","Viernes","33","4","0","sol",""
"5/17/2024","22:30","Obrajes","10","0","Viernes","15","4","0","sol",""
"5/17/2024","22:45","Obrajes","6","0","Viernes","11","3","0","sol",""
"5/17/2024","23:00","Obrajes","6","0","Viernes","11","3","0","sol",""
"5/17/2024","23:15","Obrajes","2","0","Viernes","6","3","0","sol",""
"5/17/2024","23:30","Obrajes","2","0","Viernes","2","1","0","sol",""
"5/17/2024","23:45","Obrajes","0","0","Viernes","2","1","0","sol",""
"5/17/2024","0:00:00","Obrajes","0","0","Viernes","0","0","0","sol",""
"5/18/2024","6:00","Obrajes","0","0","Sábado ","0","0","0","sol",""
"5/18/2024","6:15","Obrajes","0","0","Sábado ","0","1","0","sol",""
"5/18/2024","6:30","Obrajes","0","0","Sábado ","2","1","0","sol",""
"5/18/2024","6:45","Obrajes","0","0","Sábado ","9","2","0","sol",""
"5/18/2024","7:00","Obrajes","8","0","Sábado ","12","5","0","sol",""
"5/18/2024","7:15","Obrajes","5","0","Sábado ","8","9","0","sol",""
"5/18/2024","7:30","Obrajes","8","0","Sábado ","9","9","0","sol",""
"5/18/2024","7:45","Obrajes","0","0","Sábado ","4","13","0","sol",""
"5/18/2024","8:00","Obrajes","0","0","Sábado ","3","15","0","sol",""
"5/18/2024","8:15","Obrajes","0","0","Sábado ","3","15","0","sol",""
"5/18/2024","8:30","Obrajes","0","0","Sábado ","4","14","0","sol",""
"5/18/2024","8:45","Obrajes","0","0","Sábado ","7","14","0","sol",""
"5/18/2024","9:00","Obrajes","0","0","Sábado ","7","14","0","sol",""
"5/18/2024","9:15","Obrajes","0","0","Sábado ","6","13","0","sol",""
"5/18/2024","9:30","Obrajes","0","0","Sábado ","7","13","0","sol",""
"5/18/2024","9:45","Obrajes","2","0","Sábado ","7","13","0","sol",""
"5/18/2024","10:00","Obrajes","2","0","Sábado ","8","8","0","sol",""
"5/18/2024","10:15","Obrajes","7","0","Sábado ","8","8","0","sol",""
"5/18/2024","10:30","Obrajes","11","0","Sábado ","11","8","0","sol",""
"5/18/2024","10:45","Obrajes","14","0","Sábado ","13","6","0","sol",""
"5/18/2024","11:00","Obrajes","18","0","Sábado ","20","6","0","sol",""
"5/18/2024","11:15","Obrajes","15","0","Sábado ","15","7","0","sol",""
"5/18/2024","11:30","Obrajes","14","0","Sábado ","19","7","0","sol",""
"5/18/2024","11:45","Obrajes","9","0","Sábado ","12","10","0","sol",""
"5/18/2024","12:00","Obrajes","0","0","Sábado ","10","11","0","sol",""
"5/18/2024","12:15","Obrajes","0","0","Sábado ","6","11","0","sol",""
"5/18/2024","12:30","Obrajes","0","0","Sábado ","6","9","0","sol",""
"5/18/2024","12:45","Obrajes","0","0","Sábado ","6","9","0","sol",""
"5/18/2024","13:00","Obrajes","0","0","Sábado ","7","7","0","sol",""
"5/18/2024","13:15","Obrajes","9","0","Sábado ","9","7","0","sol",""
"5/18/2024","13:30","Obrajes","11","0","Sábado ","12","7","0","sol",""
"5/18/2024","13:45","Obrajes","11","0","Sábado ","12","7","0","sol",""
"5/18/2024","14:00","Obrajes","13","0","Sábado ","15","6","0","sol",""
"5/18/2024","14:15","Obrajes","17","0","Sábado ","18","6","0","sol",""
"5/18/2024","14:30","Obrajes","17","0","Sábado ","21","6","0","sol",""
"5/18/2024","14:45","Obrajes","14","0","Sábado ","16","6","0","sol",""
"5/18/2024","15:00","Obrajes","11","0","Sábado ","15","4","0","sol",""
"5/18/2024","15:15","Obrajes","11","0","Sábado ","15","5","0","sol",""
"5/18/2024","15:30","Obrajes","11","0","Sábado ","14","5","0","sol",""
"5/18/2024","15:45","Obrajes","15","0","Sábado ","16","7","0","sol",""
"5/18/2024","16:00","Obrajes","15","0","Sábado ","16","7","0","sol",""
"5/18/2024","16:15","Obrajes","0","0","Sábado ","9","4","0","sol",""
"5/18/2024","16:30","Obrajes","0","0","Sábado ","7","4","0","sol",""
"5/18/2024","16:45","Obrajes","0","0","Sábado ","7","4","0","sol",""
"5/18/2024","17:00","Obrajes","0","0","Sábado ","5","4","0","sol",""
"5/18/2024","17:15","Obrajes","4","0","Sábado ","8","6","0","sol",""
"5/18/2024","17:30","Obrajes","8","0","Sábado ","9","7","0","sol",""
"5/18/2024","17:45","Obrajes","8","0","Sábado ","7","7","0","sol",""
"5/18/2024","18:00","Obrajes","8","0","Sábado ","12","4","0","sol",""
"5/18/2024","18:15","Obrajes","6","0","Sábado ","13","6","0","sol",""
"5/18/2024","18:30","Obrajes","9","0","Sábado ","13","6","0","sol",""
"5/18/2024","18:45","Obrajes","9","0","Sábado ","12","6","0","sol",""
"5/18/2024","19:00","Obrajes","9","0","Sábado ","14","6","0","sol",""
"5/18/2024","19:15","Obrajes","10","0","Sábado ","9","5","0","sol",""
"5/18/2024","19:30","Obrajes","11","0","Sábado ","11","5","0","sol",""
"5/18/2024","19:45","Obrajes","11","0","Sábado ","11","5","0","sol",""
"5/18/2024","20:00","Obrajes","7","0","Sábado ","12","5","0","sol",""
"5/18/2024","20:15","Obrajes","7","0","Sábado ","10","5","0","sol",""
"5/18/2024","20:30","Obrajes","9","0","Sábado ","8","6","0","sol",""
"5/18/2024","20:45","Obrajes","2","0","Sábado ","7","4","0","sol",""
"5/18/2024","21:00","Obrajes","2","0","Sábado ","6","4","0","sol",""
"5/18/2024","21:15","Obrajes","2","0","Sábado ","6","5","0","sol",""
"5/18/2024","21:30","Obrajes","0","0","Sábado ","6","5","0","sol",""
"5/18/2024","21:45","Obrajes","0","0","Sábado ","5","5","0","sol",""
"5/18/2024","22:00","Obrajes","0","0","Sábado ","5","4","0","sol",""
"5/18/2024","22:15","Obrajes","0","0","Sábado ","4","4","0","sol",""
"5/18/2024","22:30","Obrajes","0","0","Sábado ","4","2","0","sol",""
"5/18/2024","22:45","Obrajes","0","0","Sábado ","4","2","0","sol",""
"5/18/2024","23:00","Obrajes","0","0","Sábado ","3","1","0","sol",""
"5/18/2024","23:15","Obrajes","0","0","Sábado ","1","0","0","sol",""
"5/18/2024","23:30","Obrajes","0","0","Sábado ","1","0","0","sol",""
"5/18/2024","23:45","Obrajes","0","0","Sábado ","0","0","0","sol",""
"5/18/2024","0:00:00","Obrajes","0","0","Sábado ","0","0","0","sol",""
"5/19/2024","6:00","Obrajes","0","0","Domingo","0","0","0","sol",""
"5/19/2024","6:15","Obrajes","0","0","Domingo","0","0","0","sol",""
"5/19/2024","6:30","Obrajes","0","0","Domingo","0","1","0","sol",""
"5/19/2024","6:45","Obrajes","0","0","Domingo","1","2","0","sol",""
"5/19/2024","7:00","Obrajes","0","0","Domingo","2","2","0","sol",""
"5/19/2024","7:15","Obrajes","0","0","Domingo","5","4","0","sol",""
"5/19/2024","7:30","Obrajes","0","0","Domingo","6","4","0","sol",""
"5/19/2024","7:45","Obrajes","0","0","Domingo","4","5","0","sol",""
"5/19/2024","8:00","Obrajes","0","0","Domingo","6","8","0","sol",""
"5/19/2024","8:15","Obrajes","0","0","Domingo","6","8","0","sol",""
"5/19/2024","8:30","Obrajes","0","0","Domingo","9","9","0","sol",""
"5/19/2024","8:45","Obrajes","0","0","Domingo","10","12","0","sol",""
"5/19/2024","9:00","Obrajes","0","0","Domingo","6","10","0","sol",""
"5/19/2024","9:15","Obrajes","0","0","Domingo","4","9","0","sol",""
"5/19/2024","9:30","Obrajes","0","0","Domingo","7","9","0","sol",""
"5/19/2024","9:45","Obrajes","2","0","Domingo","6","9","0","sol",""
"5/19/2024","10:00","Obrajes","4","0","Domingo","9","11","0","sol",""
"5/19/2024","10:15","Obrajes","5","0","Domingo","9","11","0","sol",""
"5/19/2024","10:30","Obrajes","9","0","Domingo","12","12","0","sol",""
"5/19/2024","10:45","Obrajes","8","0","Domingo","11","8","0","sol",""
"5/19/2024","11:00","Obrajes","7","0","Domingo","10","8","0","sol",""
"5/19/2024","11:15","Obrajes","7","0","Domingo","8","8","0","sol",""
"5/19/2024","11:30","Obrajes","5","0","Domingo","9","5","0","sol",""
"5/19/2024","11:45","Obrajes","4","0","Domingo","12","5","0","sol",""
"5/19/2024","12:00","Obrajes","0","0","Domingo","11","6","0","sol",""
"5/19/2024","12:15","Obrajes","0","0","Domingo","5","6","0","sol",""
"5/19/2024","12:30","Obrajes","0","0","Domingo","4","6","0","sol",""
"5/19/2024","12:45","Obrajes","0","0","Domingo","4","6","0","sol",""
"5/19/2024","13:00","Obrajes","0","0","Domingo","8","8","0","sol",""
"5/19/2024","13:15","Obrajes","3","0","Domingo","8","8","0","sol",""
"5/19/2024","13:30","Obrajes","7","0","Domingo","10","7","0","sol",""
"5/19/2024","13:45","Obrajes","5","0","Domingo","6","6","0","sol",""
"5/19/2024","14:00","Obrajes","5","0","Domingo","7","8","0","sol",""
"5/19/2024","14:15","Obrajes","8","0","Domingo","14","8","0","sol",""
"5/19/2024","14:30","Obrajes","10","0","Domingo","14","8","0","sol",""
"5/19/2024","14:45","Obrajes","9","0","Domingo","13","6","0","sol",""
"5/19/2024","15:00","Obrajes","10","0","Domingo","14","5","0","sol",""
"5/19/2024","15:15","Obrajes","10","0","Domingo","13","6","0","sol",""
"5/19/2024","15:30","Obrajes","8","0","Domingo","14","6","0","sol",""
"5/19/2024","15:45","Obrajes","9","0","Domingo","12","5","0","sol",""
"5/19/2024","16:00","Obrajes","6","0","Domingo","11","7","0","sol",""
"5/19/2024","16:15","Obrajes","0","0","Domingo","10","5","0","sol",""
"5/19/2024","16:30","Obrajes","0","0","Domingo","7","5","0","sol",""
"5/19/2024","16:45","Obrajes","0","0","Domingo","5","6","0","sol",""
"5/19/2024","17:00","Obrajes","0","0","Domingo","5","6","0","sol",""
"5/19/2024","17:15","Obrajes","3","0","Domingo","5","5","0","sol",""
"5/19/2024","17:30","Obrajes","4","0","Domingo","7","7","0","sol",""
"5/19/2024","17:45","Obrajes","5","0","Domingo","7","7","0","sol",""
"5/19/2024","18:00","Obrajes","8","0","Domingo","11","7","0","sol",""
"5/19/2024","18:15","Obrajes","9","0","Domingo","12","7","0","sol",""
"5/19/2024","18:30","Obrajes","9","0","Domingo","14","7","0","sol",""
"5/19/2024","18:45","Obrajes","7","0","Domingo","14","10","0","sol",""
"5/19/2024","19:00","Obrajes","8","0","Domingo","13","10","0","sol",""
"5/19/2024","19:15","Obrajes","11","0","Domingo","13","11","0","sol",""
"5/19/2024","19:30","Obrajes","8","0","Domingo","12","11","0","sol",""
"5/19/2024","19:45","Obrajes","7","0","Domingo","11","10","0","sol",""
"5/19/2024","20:00","Obrajes","7","0","Domingo","10","6","0","sol",""
"5/19/2024","20:15","Obrajes","7","0","Domingo","11","6","0","sol",""
"5/19/2024","20:30","Obrajes","6","0","Domingo","8","6","0","sol",""
"5/19/2024","20:45","Obrajes","3","0","Domingo","8","5","0","sol",""
"5/19/2024","21:00","Obrajes","0","0","Domingo","8","5","0","sol",""
"5/19/2024","21:15","Obrajes","0","0","Domingo","5","4","0","sol",""
"5/19/2024","21:30","Obrajes","0","0","Domingo","4","2","0","sol",""
"5/19/2024","21:45","Obrajes","0","0","Domingo","5","2","0","sol",""
"5/19/2024","22:00","Obrajes","0","0","Domingo","4","2","0","sol",""
"5/19/2024","22:15","Obrajes","0","0","Domingo","4","2","0","sol",""
"5/19/2024","22:30","Obrajes","0","0","Domingo","2","1","0","sol",""
"5/19/2024","22:45","Obrajes","0","0","Domingo","2","1","0","sol",""
"5/19/2024","23:00","Obrajes","0","0","Domingo","0","0","0","sol",""
"5/19/2024","23:15","Obrajes","0","0","Domingo","0","0","0","sol",""
"5/19/2024","23:30","Obrajes","0","0","Domingo","0","0","0","sol",""
"5/19/2024","23:45","Obrajes","0","0","Domingo","0","0","0","sol",""
"5/19/2024","0:00:00","Obrajes","0","0","Domingo","0","0","0","sol",""
"5/20/2024","6:00","Obrajes","2","0","Lunes","6","2","0","sol",""
"5/20/2024","6:15","Obrajes","0","0","Lunes","4","2","0","sol",""
"5/20/2024","6:30","Obrajes","0","0","Lunes","4","4","0","sol",""
"5/20/2024","6:45","Obrajes","2","0","Lunes","5","6","0","sol",""
"5/20/2024","7:00","Obrajes","3","0","Lunes","4","9","0","sol",""
"5/20/2024","7:15","Obrajes","8","0","Lunes","14","11","0","sol",""
"5/20/2024","7:30","Obrajes","11","0","Lunes","19","14","0","sol",""
"5/20/2024","7:45","Obrajes","2","0","Lunes","6","16","0","sol",""
"5/20/2024","8:00","Obrajes","0","0","Lunes","4","15","0","sol",""
"5/20/2024","8:15","Obrajes","0","0","Lunes","4","7","0","sol",""
"5/20/2024","8:30","Obrajes","0","0","Lunes","8","8","0","sol",""
"5/20/2024","8:45","Obrajes","4","0","Lunes","16","11","0","sol",""
"5/20/2024","9:00","Obrajes","4","0","Lunes","16","12","0","sol",""
"5/20/2024","9:15","Obrajes","2","0","Lunes","16","14","0","sol",""
"5/20/2024","9:30","Obrajes","0","0","Lunes","15","16","0","sol",""
"5/20/2024","9:45","Obrajes","0","0","Lunes","15","13","0","sol",""
"5/20/2024","10:00","Obrajes","3","0","Lunes","15","16","0","sol",""
"5/20/2024","10:15","Obrajes","2","0","Lunes","15","9","0","sol",""
"5/20/2024","10:30","Obrajes","0","0","Lunes","20","15","0","sol",""
"5/20/2024","10:45","Obrajes","9","0","Lunes","20","9","0","sol",""
"5/20/2024","11:00","Obrajes","8","0","Lunes","20","5","0","sol",""
"5/20/2024","11:15","Obrajes","5","0","Lunes","20","11","0","sol",""
"5/20/2024","11:30","Obrajes","0","0","Lunes","22","14","0","sol",""
"5/20/2024","11:45","Obrajes","0","0","Lunes","22","16","0","sol",""
"5/20/2024","12:00","Obrajes","0","0","Lunes","22","6","0","sol",""
"5/20/2024","12:15","Obrajes","2","0","Lunes","15","6","0","sol",""
"5/20/2024","12:30","Obrajes","6","0","Lunes","15","5","0","sol",""
"5/20/2024","12:45","Obrajes","5","0","Lunes","15","10","0","sol",""
"5/20/2024","13:00","Obrajes","12","0","Lunes","24","10","0","sol",""
"5/20/2024","13:15","Obrajes","9","0","Lunes","24","10","0","sol",""
"5/20/2024","13:30","Obrajes","15","0","Lunes","24","10","0","sol",""
"5/20/2024","13:45","Obrajes","10","0","Lunes","24","12","0","sol",""
"5/20/2024","14:00","Obrajes","7","0","Lunes","22","12","0","sol",""
"5/20/2024","14:15","Obrajes","3","0","Lunes","18","15","0","sol",""
"5/20/2024","14:30","Obrajes","0","0","Lunes","18","12","0","sol",""
"5/20/2024","14:45","Obrajes","2","0","Lunes","15","12","0","sol",""
"5/20/2024","15:00","Obrajes","0","0","Lunes","15","10","0","sol",""
"5/20/2024","15:15","Obrajes","1","0","Lunes","15","9","0","sol",""
"5/20/2024","15:30","Obrajes","0","0","Lunes","15","10","0","sol",""
"5/20/2024","15:45","Obrajes","0","0","Lunes","15","10","0","sol",""
"5/20/2024","16:00","Obrajes","0","0","Lunes","14","9","0","sol",""
"5/20/2024","16:15","Obrajes","2","0","Lunes","14","8","0","sol",""
"5/20/2024","16:30","Obrajes","4","0","Lunes","14","8","0","sol",""
"5/20/2024","16:45","Obrajes","0","0","Lunes","13","8","0","sol",""
"5/20/2024","17:00","Obrajes","3","0","Lunes","13","12","0","sol",""
"5/20/2024","17:15","Obrajes","5","0","Lunes","16","12","0","sol",""
"5/20/2024","17:30","Obrajes","6","0","Lunes","16","14","0","sol",""
"5/20/2024","17:45","Obrajes","6","0","Lunes","16","11","0","sol",""
"5/20/2024","18:00","Obrajes","1","0","Lunes","16","16","0","sol",""
"5/20/2024","18:15","Obrajes","5","0","Lunes","19","12","0","sol",""
"5/20/2024","18:30","Obrajes","6","0","Lunes","19","10","0","sol",""
"5/20/2024","18:45","Obrajes","15","0","Lunes","30","4","0","sol",""
"5/20/2024","19:00","Obrajes","20","0","Lunes","30","3","0","sol",""
"5/20/2024","19:15","Obrajes","10","0","Lunes","25","5","0","sol",""
"5/20/2024","19:30","Obrajes","0","0","Lunes","30","17","0","sol",""
"5/20/2024","19:45","Obrajes","0","0","Lunes","20","10","0","sol",""
"5/20/2024","20:00","Obrajes","28","0","Lunes","50","2","0","sol",""
"5/20/2024","20:15","Obrajes","15","0","Lunes","40","2","0","sol",""
"5/20/2024","20:30","Obrajes","11","0","Lunes","35","3","0","sol",""
"5/20/2024","20:45","Obrajes","4","0","Lunes","35","12","0","sol",""
"5/20/2024","21:00","Obrajes","8","0","Lunes","35","18","0","sol",""
"5/20/2024","21:15","Obrajes","12","0","Lunes","40","20","0","sol",""
"5/20/2024","21:30","Obrajes","14","0","Lunes","38","4","0","sol",""
"5/20/2024","21:45","Obrajes","20","0","Lunes","35","4","0","sol",""
"5/20/2024","22:00","Obrajes","16","0","Lunes","30","6","0","sol",""
"5/20/2024","22:15","Obrajes","10","0","Lunes","30","5","0","sol",""
"5/20/2024","22:30","Obrajes","14","0","Lunes","30","4","0","sol",""
"5/20/2024","22:45","Obrajes","8","0","Lunes","20","4","0","sol",""
"5/20/2024","23:00","Obrajes","0","0","Lunes","15","3","0","sol",""
"5/20/2024","23:15","Obrajes","0","0","Lunes","10","3","0","sol",""
"5/20/2024","23:30","Obrajes","0","0","Lunes","6","3","0","sol",""
"5/20/2024","23:45","Obrajes","0","0","Lunes","5","2","0","sol",""
"5/20/2024","0:00:00","Obrajes","0","0","Lunes","2","0","0","sol",""
"5/21/2024","6:00","Obrajes","2","0","Martes","4","2","0","sol",""
"5/21/2024","6:15","Obrajes","0","0","Martes","3","2","0","sol",""
"5/21/2024","6:30","Obrajes","0","0","Martes","6","3","0","sol",""
"5/21/2024","6:45","Obrajes","3","0","Martes","8","3","0","sol",""
"5/21/2024","7:00","Obrajes","0","0","Martes","12","3","0","sol",""
"5/21/2024","7:15","Obrajes","0","0","Martes","8","4","0","sol",""
"5/21/2024","7:30","Obrajes","0","0","Martes","8","4","0","sol",""
"5/21/2024","7:45","Obrajes","2","0","Martes","10","8","0","sol",""
"5/21/2024","8:00","Obrajes","0","0","Martes","10","8","0","sol",""
"5/21/2024","8:15","Obrajes","10","0","Martes","22","3","0","sol",""
"5/21/2024","8:30","Obrajes","0","0","Martes","16","10","0","sol",""
"5/21/2024","8:45","Obrajes","0","0","Martes","12","8","0","sol",""
"5/21/2024","9:00","Obrajes","4","0","Martes","13","8","0","sol",""
"5/21/2024","9:15","Obrajes","10","0","Martes","14","9","0","sol",""
"5/21/2024","9:30","Obrajes","0","0","Martes","13","15","0","sol",""
"5/21/2024","9:45","Obrajes","1","0","Martes","13","12","0","sol",""
"5/21/2024","10:00","Obrajes","3","0","Martes","11","12","0","sol",""
"5/21/2024","10:15","Obrajes","8","0","Martes","11","12","0","sol",""
"5/21/2024","10:30","Obrajes","0","0","Martes","16","7","0","sol",""
"5/21/2024","10:45","Obrajes","2","0","Martes","12","5","0","sol",""
"5/21/2024","11:00","Obrajes","7","0","Martes","12","5","0","sol",""
"5/21/2024","11:15","Obrajes","2","0","Martes","12","8","0","sol",""
"5/21/2024","11:30","Obrajes","0","0","Martes","11","11","0","sol",""
"5/21/2024","11:45","Obrajes","0","0","Martes","12","11","0","sol",""
"5/21/2024","12:00","Obrajes","1","0","Martes","20","10","0","sol",""
"5/21/2024","12:15","Obrajes","3","0","Martes","20","12","0","sol",""
"5/21/2024","12:30","Obrajes","0","0","Martes","25","12","0","sol",""
"5/21/2024","12:45","Obrajes","0","0","Martes","25","15","0","sol",""
"5/21/2024","13:00","Obrajes","7","0","Martes","25","15","0","sol",""
"5/21/2024","13:15","Obrajes","5","0","Martes","17","15","0","sol",""
"5/21/2024","13:30","Obrajes","10","0","Martes","16","15","0","sol",""
"5/21/2024","13:45","Obrajes","12","0","Martes","17","15","0","sol",""
"5/21/2024","14:00","Obrajes","7","0","Martes","12","13","0","sol",""
"5/21/2024","14:15","Obrajes","0","0","Martes","13","12","0","sol",""
"5/21/2024","14:30","Obrajes","0","0","Martes","13","15","0","sol",""
"5/21/2024","14:45","Obrajes","0","0","Martes","11","12","0","sol",""
"5/21/2024","15:00","Obrajes","0","0","Martes","11","12","0","sol",""
"5/21/2024","15:15","Obrajes","2","0","Martes","12","10","0","sol",""
"5/21/2024","15:30","Obrajes","0","0","Martes","12","9","0","sol",""
"5/21/2024","15:45","Obrajes","3","0","Martes","13","10","0","sol",""
"5/21/2024","16:00","Obrajes","1","0","Martes","11","10","0","sol",""
"5/21/2024","16:15","Obrajes","0","0","Martes","11","9","0","sol",""
"5/21/2024","16:30","Obrajes","0","0","Martes","12","8","0","sol",""
"5/21/2024","16:45","Obrajes","5","0","Martes","12","8","0","sol",""
"5/21/2024","17:00","Obrajes","7","0","Martes","11","6","0","sol",""
"5/21/2024","17:15","Obrajes","2","0","Martes","11","4","0","sol",""
"5/21/2024","17:30","Obrajes","4","0","Martes","10","6","0","sol",""
"5/21/2024","17:45","Obrajes","0","0","Martes","16","14","0","sol",""
"5/21/2024","18:00","Obrajes","0","0","Martes","22","10","0","sol",""
"5/21/2024","18:15","Obrajes","0","0","Martes","22","15","0","sol",""
"5/21/2024","18:30","Obrajes","0","0","Martes","22","13","0","sol",""
"5/21/2024","18:45","Obrajes","0","0","Martes","22","10","0","sol",""
"5/21/2024","19:00","Obrajes","2","0","Martes","17","8","0","sol",""
"5/21/2024","19:15","Obrajes","4","0","Martes","22","14","0","sol",""
"5/21/2024","19:30","Obrajes","6","0","Martes","30","16","0","sol",""
"5/21/2024","19:45","Obrajes","11","0","Martes","35","18","0","sol",""
"5/21/2024","20:00","Obrajes","15","0","Martes","27","5","0","sol",""
"5/21/2024","20:15","Obrajes","8","0","Martes","26","5","0","sol",""
